date,store_id,product_id,quantity_sold,revenue,cost_of_goods_sold
2026-05-27,S015,P007,5,1090000,870000
2026-05-27,S015,P008,15,16260000,11130000
2026-05-27,S015,P009,10,21540000,15820000
2026-05-27,S015,P010,5,1605000,1160000
2026-05-27,S015,P011,4,624000,480000
2026-05-27,S015,P012,26,3536000,2834000
2026-05-27,S015,P013,26,6890000,5434000
2026-05-27,S015,P014,18,3834000,2772000
2026-05-27,S015,P015,5,6165000,4955000
2026-05-27,S015,P016,25,18950000,12800000
2026-05-27,S015,P017,11,4356000,3223000
2026-05-27,S015,P018,9,8001000,6282000
2026-05-27,S015,P019,17,663000,493000
2026-05-27,S015,P020,6,3366000,2994000
2026-05-27,S015,P021,18,44388000,30348000
2026-05-27,S015,P022,8,7288000,5168000
2026-05-27,S015,P023,3,807000,552000
2026-05-27,S015,P024,28,8428000,6608000
2026-05-27,S015,P025,5,9185000,7030000
2026-05-27,S015,P026,11,1958000,1518000
2026-05-27,S015,P027,7,4473000,3276000
2026-05-27,S015,P028,5,5025000,3785000
2026-05-27,S015,P029,18,15714000,12276000
2026-05-27,S015,P030,25,27475000,18700000
2026-05-27,S016,P001,17,15878000,13022000
2026-05-27,S016,P002,5,1440000,1075000
2026-05-27,S016,P003,18,10710000,8730000
2026-05-27,S016,P004,2,2510000,1970000
2026-05-27,S016,P005,13,34359000,25363000
2026-05-27,S016,P006,9,8064000,6579000
2026-05-27,S016,P007,7,1526000,1218000
2026-05-27,S016,P008,6,6504000,4452000
2026-05-27,S016,P009,14,30156000,22148000
2026-05-27,S016,P010,8,2568000,1856000
2026-05-27,S016,P011,12,1872000,1440000
2026-05-27,S016,P012,26,3536000,2834000
2026-05-27,S016,P013,27,7155000,5643000
2026-05-27,S016,P014,7,1491000,1078000
2026-05-27,S016,P015,13,16029000,12883000
2026-05-27,S016,P016,32,24256000,16384000
2026-05-27,S016,P017,17,6732000,4981000
2026-05-27,S016,P018,11,9779000,7678000
2026-05-27,S016,P019,16,624000,464000
2026-05-27,S016,P020,15,8415000,7485000
2026-05-27,S016,P021,29,71514000,48894000
2026-05-27,S016,P022,10,9110000,6460000
2026-05-27,S016,P023,14,3766000,2576000
2026-05-27,S016,P024,16,4816000,3776000
2026-05-27,S016,P025,4,7348000,5624000
2026-05-27,S016,P026,14,2492000,1932000
2026-05-27,S016,P027,14,8946000,6552000
2026-05-27,S016,P028,2,2010000,1514000
2026-05-27,S016,P029,25,21825000,17050000
2026-05-27,S016,P030,22,24178000,16456000
2026-05-27,S017,P001,15,14010000,11490000
2026-05-27,S017,P002,9,2592000,1935000
2026-05-27,S017,P003,13,7735000,6305000
2026-05-27,S017,P004,1,1255000,985000
2026-05-27,S017,P005,10,26430000,19510000
2026-05-27,S017,P006,13,11648000,9503000
2026-05-27,S017,P007,2,436000,348000
2026-05-27,S017,P008,8,8672000,5936000
2026-05-27,S017,P009,12,25848000,18984000
2026-05-27,S017,P010,3,963000,696000
2026-05-27,S017,P011,10,1560000,1200000
2026-05-27,S017,P012,22,2992000,2398000
2026-05-27,S017,P013,16,4240000,3344000
2026-05-27,S017,P014,18,3834000,2772000
2026-05-27,S017,P015,10,12330000,9910000
2026-05-27,S017,P016,11,8338000,5632000
2026-05-27,S017,P017,12,4752000,3516000
2026-05-27,S017,P018,4,3556000,2792000
2026-05-27,S017,P019,29,1131000,841000
2026-05-27,S017,P020,3,1683000,1497000
2026-05-27,S017,P021,15,36990000,25290000
2026-05-27,S017,P022,6,5466000,3876000
2026-05-27,S017,P023,6,1614000,1104000
2026-05-27,S017,P024,14,4214000,3304000
2026-05-27,S017,P025,5,9185000,7030000
2026-05-27,S017,P026,11,1958000,1518000
2026-05-27,S017,P027,14,8946000,6552000
2026-05-27,S017,P028,2,2010000,1514000
2026-05-27,S017,P029,15,13095000,10230000
2026-05-27,S017,P030,11,12089000,8228000
2026-05-27,S018,P001,18,16812000,13788000
2026-05-27,S018,P002,7,2016000,1505000
2026-05-27,S018,P003,20,11900000,9700000
2026-05-27,S018,P004,0,0,0
2026-05-27,S018,P005,12,31716000,23412000
2026-05-27,S018,P006,13,11648000,9503000
2026-05-27,S018,P007,5,1090000,870000
2026-05-27,S018,P008,14,15176000,10388000
2026-05-27,S018,P009,13,28002000,20566000
2026-05-27,S018,P010,7,2247000,1624000
2026-05-27,S018,P011,6,936000,720000
2026-05-27,S018,P012,19,2584000,2071000
2026-05-27,S018,P013,25,6625000,5225000
2026-05-27,S018,P014,11,2343000,1694000
2026-05-27,S018,P015,11,13563000,10901000
2026-05-27,S018,P016,15,11370000,7680000
2026-05-27,S018,P017,15,5940000,4395000
2026-05-27,S018,P018,9,8001000,6282000
2026-05-27,S018,P019,22,858000,638000
2026-05-27,S018,P020,6,3366000,2994000
2026-05-27,S018,P021,9,22194000,15174000
2026-05-27,S018,P022,9,8199000,5814000
2026-05-27,S018,P023,8,2152000,1472000
2026-05-27,S018,P024,17,5117000,4012000
2026-05-27,S018,P025,4,7348000,5624000
2026-05-27,S018,P026,14,2492000,1932000
2026-05-27,S018,P027,16,10224000,7488000
2026-05-27,S018,P028,6,6030000,4542000
2026-05-27,S018,P029,17,14841000,11594000
2026-05-27,S018,P030,18,19782000,13464000
2026-05-27,S019,P001,8,7472000,6128000
2026-05-27,S019,P002,10,2880000,2150000
2026-05-27,S019,P003,13,7735000,6305000
2026-05-27,S019,P004,1,1255000,985000
2026-05-27,S019,P005,14,37002000,27314000
2026-05-27,S019,P006,6,5376000,4386000
2026-05-27,S019,P007,3,654000,522000
2026-05-27,S019,P008,8,8672000,5936000
2026-05-27,S019,P009,6,12924000,9492000
2026-05-27,S019,P010,10,3210000,2320000
2026-05-27,S019,P011,2,312000,240000
2026-05-27,S019,P012,23,3128000,2507000
2026-05-27,S019,P013,22,5830000,4598000
2026-05-27,S019,P014,15,3195000,2310000
2026-05-27,S019,P015,11,13563000,10901000
2026-05-27,S019,P016,16,12128000,8192000
2026-05-27,S019,P017,17,6732000,4981000
2026-05-27,S019,P018,6,5334000,4188000
2026-05-27,S019,P019,22,858000,638000
2026-05-27,S019,P020,8,4488000,3992000
2026-05-27,S019,P021,18,44388000,30348000
2026-05-27,S019,P022,13,11843000,8398000
2026-05-27,S019,P023,5,1345000,920000
2026-05-27,S019,P024,13,3913000,3068000
2026-05-27,S019,P025,6,11022000,8436000
2026-05-27,S019,P026,13,2314000,1794000
2026-05-27,S019,P027,17,10863000,7956000
2026-05-27,S019,P028,5,5025000,3785000
2026-05-27,S019,P029,20,17460000,13640000
2026-05-27,S019,P030,19,20881000,14212000
2026-05-27,S020,P001,23,21482000,17618000
2026-05-27,S020,P002,9,2592000,1935000
2026-05-27,S020,P003,12,7140000,5820000
2026-05-27,S020,P004,1,1255000,985000
2026-05-27,S020,P005,16,42288000,31216000
2026-05-27,S020,P006,10,8960000,7310000
2026-05-27,S020,P007,3,654000,522000
2026-05-27,S020,P008,9,9756000,6678000
2026-05-27,S020,P009,14,30156000,22148000
2026-05-27,S020,P010,10,3210000,2320000
2026-05-27,S020,P011,6,936000,720000
2026-05-27,S020,P012,16,2176000,1744000
2026-05-27,S020,P013,19,5035000,3971000
2026-05-27,S020,P014,13,2769000,2002000
2026-05-27,S020,P015,9,11097000,8919000
2026-05-27,S020,P016,19,14402000,9728000
2026-05-27,S020,P017,15,5940000,4395000
2026-05-27,S020,P018,8,7112000,5584000
2026-05-27,S020,P019,23,897000,667000
2026-05-27,S020,P020,7,3927000,3493000
2026-05-27,S020,P021,15,36990000,25290000
2026-05-27,S020,P022,6,5466000,3876000
2026-05-27,S020,P023,5,1345000,920000
2026-05-27,S020,P024,15,4515000,3540000
2026-05-27,S020,P025,9,16533000,12654000
2026-05-27,S020,P026,12,2136000,1656000
2026-05-27,S020,P027,15,9585000,7020000
2026-05-27,S020,P028,6,6030000,4542000
2026-05-27,S020,P029,14,12222000,9548000
2026-05-27,S020,P030,14,15386000,10472000
2026-05-28,S001,P001,5,4670000,3830000
2026-05-28,S001,P002,11,3168000,2365000
2026-05-28,S001,P003,11,6545000,5335000
2026-05-28,S001,P004,1,1255000,985000
2026-05-28,S001,P005,10,26430000,19510000
2026-05-28,S001,P006,8,7168000,5848000
2026-05-28,S001,P007,5,1090000,870000
2026-05-28,S001,P008,9,9756000,6678000
2026-05-28,S001,P009,8,17232000,12656000
2026-05-28,S001,P010,4,1284000,928000
2026-05-28,S001,P011,5,780000,600000
2026-05-28,S001,P012,14,1904000,1526000
2026-05-28,S001,P013,14,3710000,2926000
2026-05-28,S001,P014,13,2769000,2002000
2026-05-28,S001,P015,6,7398000,5946000
2026-05-28,S001,P016,13,9854000,6656000
2026-05-28,S001,P017,10,3960000,2930000
2026-05-28,S001,P018,12,10668000,8376000
2026-05-28,S001,P019,16,624000,464000
2026-05-28,S001,P020,7,3927000,3493000
2026-05-28,S001,P021,9,22194000,15174000
2026-05-28,S001,P022,11,10021000,7106000
2026-05-28,S001,P023,10,2690000,1840000
2026-05-28,S001,P024,20,6020000,4720000
2026-05-28,S001,P025,7,12859000,9842000
2026-05-28,S001,P026,11,1958000,1518000
2026-05-28,S001,P027,7,4473000,3276000
2026-05-28,S001,P028,3,3015000,2271000
2026-05-28,S001,P029,16,13968000,10912000
2026-05-28,S001,P030,19,20881000,14212000
2026-05-28,S002,P001,12,11208000,9192000
2026-05-28,S002,P002,16,4608000,3440000
2026-05-28,S002,P003,15,8925000,7275000
2026-05-28,S002,P004,0,0,0
2026-05-28,S002,P005,18,47574000,35118000
2026-05-28,S002,P006,9,8064000,6579000
2026-05-28,S002,P007,7,1526000,1218000
2026-05-28,S002,P008,12,13008000,8904000
2026-05-28,S002,P009,11,23694000,17402000
2026-05-28,S002,P010,3,963000,696000
2026-05-28,S002,P011,8,1248000,960000
2026-05-28,S002,P012,31,4216000,3379000
2026-05-28,S002,P013,15,3975000,3135000
2026-05-28,S002,P014,9,1917000,1386000
2026-05-28,S002,P015,7,8631000,6937000
2026-05-28,S002,P016,13,9854000,6656000
2026-05-28,S002,P017,10,3960000,2930000
2026-05-28,S002,P018,15,13335000,10470000
2026-05-28,S002,P019,21,819000,609000
2026-05-28,S002,P020,9,5049000,4491000
2026-05-28,S002,P021,19,46854000,32034000
2026-05-28,S002,P022,9,8199000,5814000
2026-05-28,S002,P023,0,0,0
2026-05-28,S002,P024,24,7224000,5664000
2026-05-28,S002,P025,5,9185000,7030000
2026-05-28,S002,P026,14,2492000,1932000
2026-05-28,S002,P027,20,12780000,9360000
2026-05-28,S002,P028,8,8040000,6056000
2026-05-28,S002,P029,19,16587000,12958000
2026-05-28,S002,P030,16,17584000,11968000
2026-05-28,S003,P001,8,7472000,6128000
2026-05-28,S003,P002,13,3744000,2795000
2026-05-28,S003,P003,10,5950000,4850000
2026-05-28,S003,P004,1,1255000,985000
2026-05-28,S003,P005,14,37002000,27314000
2026-05-28,S003,P006,9,8064000,6579000
2026-05-28,S003,P007,4,872000,696000
2026-05-28,S003,P008,12,13008000,8904000
2026-05-28,S003,P009,7,15078000,11074000
2026-05-28,S003,P010,10,3210000,2320000
2026-05-28,S003,P011,5,780000,600000
2026-05-28,S003,P012,11,1496000,1199000
2026-05-28,S003,P013,12,3180000,2508000
2026-05-28,S003,P014,10,2130000,1540000
2026-05-28,S003,P015,9,11097000,8919000
2026-05-28,S003,P016,15,11370000,7680000
2026-05-28,S003,P017,14,5544000,4102000
2026-05-28,S003,P018,9,8001000,6282000
2026-05-28,S003,P019,19,741000,551000
2026-05-28,S003,P020,5,2805000,2495000
2026-05-28,S003,P021,14,34524000,23604000
2026-05-28,S003,P022,4,3644000,2584000
2026-05-28,S003,P023,8,2152000,1472000
2026-05-28,S003,P024,14,4214000,3304000
2026-05-28,S003,P025,6,11022000,8436000
2026-05-28,S003,P026,9,1602000,1242000
2026-05-28,S003,P027,15,9585000,7020000
2026-05-28,S003,P028,4,4020000,3028000
2026-05-28,S003,P029,17,14841000,11594000
2026-05-28,S003,P030,12,13188000,8976000
2026-05-28,S004,P001,11,10274000,8426000
2026-05-28,S004,P002,11,3168000,2365000
2026-05-28,S004,P003,8,4760000,3880000
2026-05-28,S004,P004,2,2510000,1970000
2026-05-28,S004,P005,14,37002000,27314000
2026-05-28,S004,P006,7,6272000,5117000
2026-05-28,S004,P007,4,872000,696000
2026-05-28,S004,P008,11,11924000,8162000
2026-05-28,S004,P009,12,25848000,18984000
2026-05-28,S004,P010,2,642000,464000
2026-05-28,S004,P011,3,468000,360000
2026-05-28,S004,P012,22,2992000,2398000
2026-05-28,S004,P013,22,5830000,4598000
2026-05-28,S004,P014,15,3195000,2310000
2026-05-28,S004,P015,6,7398000,5946000
2026-05-28,S004,P016,14,10612000,7168000
2026-05-28,S004,P017,13,5148000,3809000
2026-05-28,S004,P018,12,10668000,8376000
2026-05-28,S004,P019,19,741000,551000
2026-05-28,S004,P020,5,2805000,2495000
2026-05-28,S004,P021,19,46854000,32034000
2026-05-28,S004,P022,5,4555000,3230000
2026-05-28,S004,P023,7,1883000,1288000
2026-05-28,S004,P024,15,4515000,3540000
2026-05-28,S004,P025,3,5511000,4218000
2026-05-28,S004,P026,13,2314000,1794000
2026-05-28,S004,P027,10,6390000,4680000
2026-05-28,S004,P028,5,5025000,3785000
2026-05-28,S004,P029,27,23571000,18414000
2026-05-28,S004,P030,14,15386000,10472000
2026-05-28,S005,P001,12,11208000,9192000
2026-05-28,S005,P002,14,4032000,3010000
2026-05-28,S005,P003,14,8330000,6790000
2026-05-28,S005,P004,0,0,0
2026-05-28,S005,P005,9,23787000,17559000
2026-05-28,S005,P006,9,8064000,6579000
2026-05-28,S005,P007,5,1090000,870000
2026-05-28,S005,P008,12,13008000,8904000
2026-05-28,S005,P009,14,30156000,22148000
2026-05-28,S005,P010,6,1926000,1392000
2026-05-28,S005,P011,6,936000,720000
2026-05-28,S005,P012,26,3536000,2834000
2026-05-28,S005,P013,15,3975000,3135000
2026-05-28,S005,P014,11,2343000,1694000
2026-05-28,S005,P015,6,7398000,5946000
2026-05-28,S005,P016,18,13644000,9216000
2026-05-28,S005,P017,16,6336000,4688000
2026-05-28,S005,P018,11,9779000,7678000
2026-05-28,S005,P019,17,663000,493000
2026-05-28,S005,P020,12,6732000,5988000
2026-05-28,S005,P021,16,39456000,26976000
2026-05-28,S005,P022,3,2733000,1938000
2026-05-28,S005,P023,4,1076000,736000
2026-05-28,S005,P024,16,4816000,3776000
2026-05-28,S005,P025,6,11022000,8436000
2026-05-28,S005,P026,10,1780000,1380000
2026-05-28,S005,P027,21,13419000,9828000
2026-05-28,S005,P028,5,5025000,3785000
2026-05-28,S005,P029,21,18333000,14322000
2026-05-28,S005,P030,10,10990000,7480000
2026-05-28,S006,P001,14,13076000,10724000
2026-05-28,S006,P002,7,2016000,1505000
2026-05-28,S006,P003,13,7735000,6305000
2026-05-28,S006,P004,0,0,0
2026-05-28,S006,P005,12,31716000,23412000
2026-05-28,S006,P006,11,9856000,8041000
2026-05-28,S006,P007,4,872000,696000
2026-05-28,S006,P008,14,15176000,10388000
2026-05-28,S006,P009,11,23694000,17402000
2026-05-28,S006,P010,4,1284000,928000
2026-05-28,S006,P011,4,624000,480000
2026-05-28,S006,P012,27,3672000,2943000
2026-05-28,S006,P013,11,2915000,2299000
2026-05-28,S006,P014,7,1491000,1078000
2026-05-28,S006,P015,8,9864000,7928000
2026-05-28,S006,P016,20,15160000,10240000
2026-05-28,S006,P017,10,3960000,2930000
2026-05-28,S006,P018,19,16891000,13262000
2026-05-28,S006,P019,22,858000,638000
2026-05-28,S006,P020,10,5610000,4990000
2026-05-28,S006,P021,21,51786000,35406000
2026-05-28,S006,P022,6,5466000,3876000
2026-05-28,S006,P023,5,1345000,920000
2026-05-28,S006,P024,14,4214000,3304000
2026-05-28,S006,P025,6,11022000,8436000
2026-05-28,S006,P026,9,1602000,1242000
2026-05-28,S006,P027,14,8946000,6552000
2026-05-28,S006,P028,6,6030000,4542000
2026-05-28,S006,P029,21,18333000,14322000
2026-05-28,S006,P030,15,16485000,11220000
2026-05-28,S007,P001,11,10274000,8426000
2026-05-28,S007,P002,12,3456000,2580000
2026-05-28,S007,P003,21,12495000,10185000
2026-05-28,S007,P004,1,1255000,985000
2026-05-28,S007,P005,7,18501000,13657000
2026-05-28,S007,P006,5,4480000,3655000
2026-05-28,S007,P007,4,872000,696000
2026-05-28,S007,P008,11,11924000,8162000
2026-05-28,S007,P009,10,21540000,15820000
2026-05-28,S007,P010,6,1926000,1392000
2026-05-28,S007,P011,3,468000,360000
2026-05-28,S007,P012,29,3944000,3161000
2026-05-28,S007,P013,14,3710000,2926000
2026-05-28,S007,P014,13,2769000,2002000
2026-05-28,S007,P015,7,8631000,6937000
2026-05-28,S007,P016,25,18950000,12800000
2026-05-28,S007,P017,18,7128000,5274000
2026-05-28,S007,P018,11,9779000,7678000
2026-05-28,S007,P019,10,390000,290000
2026-05-28,S007,P020,11,6171000,5489000
2026-05-28,S007,P021,14,34524000,23604000
2026-05-28,S007,P022,4,3644000,2584000
2026-05-28,S007,P023,9,2421000,1656000
2026-05-28,S007,P024,22,6622000,5192000
2026-05-28,S007,P025,7,12859000,9842000
2026-05-28,S007,P026,10,1780000,1380000
2026-05-28,S007,P027,29,18531000,13572000
2026-05-28,S007,P028,8,8040000,6056000
2026-05-28,S007,P029,24,20952000,16368000
2026-05-28,S007,P030,16,17584000,11968000
2026-05-28,S008,P001,10,9340000,7660000
2026-05-28,S008,P002,4,1152000,860000
2026-05-28,S008,P003,11,6545000,5335000
2026-05-28,S008,P004,1,1255000,985000
2026-05-28,S008,P005,3,7929000,5853000
2026-05-28,S008,P006,8,7168000,5848000
2026-05-28,S008,P007,8,1744000,1392000
2026-05-28,S008,P008,19,20596000,14098000
2026-05-28,S008,P009,11,23694000,17402000
2026-05-28,S008,P010,11,3531000,2552000
2026-05-28,S008,P011,5,780000,600000
2026-05-28,S008,P012,22,2992000,2398000
2026-05-28,S008,P013,20,5300000,4180000
2026-05-28,S008,P014,11,2343000,1694000
2026-05-28,S008,P015,6,7398000,5946000
2026-05-28,S008,P016,27,20466000,13824000
2026-05-28,S008,P017,11,4356000,3223000
2026-05-28,S008,P018,5,4445000,3490000
2026-05-28,S008,P019,16,624000,464000
2026-05-28,S008,P020,11,6171000,5489000
2026-05-28,S008,P021,2,4932000,3372000
2026-05-28,S008,P022,2,1822000,1292000
2026-05-28,S008,P023,3,807000,552000
2026-05-28,S008,P024,16,4816000,3776000
2026-05-28,S008,P025,6,11022000,8436000
2026-05-28,S008,P026,8,1424000,1104000
2026-05-28,S008,P027,10,6390000,4680000
2026-05-28,S008,P028,7,7035000,5299000
2026-05-28,S008,P029,12,10476000,8184000
2026-05-28,S008,P030,8,8792000,5984000
2026-05-28,S009,P001,9,8406000,6894000
2026-05-28,S009,P002,7,2016000,1505000
2026-05-28,S009,P003,14,8330000,6790000
2026-05-28,S009,P004,2,2510000,1970000
2026-05-28,S009,P005,8,21144000,15608000
2026-05-28,S009,P006,11,9856000,8041000
2026-05-28,S009,P007,7,1526000,1218000
2026-05-28,S009,P008,15,16260000,11130000
2026-05-28,S009,P009,9,19386000,14238000
2026-05-28,S009,P010,11,3531000,2552000
2026-05-28,S009,P011,3,468000,360000
2026-05-28,S009,P012,26,3536000,2834000
2026-05-28,S009,P013,23,6095000,4807000
2026-05-28,S009,P014,12,2556000,1848000
2026-05-28,S009,P015,7,8631000,6937000
2026-05-28,S009,P016,22,16676000,11264000
2026-05-28,S009,P017,18,7128000,5274000
2026-05-28,S009,P018,9,8001000,6282000
2026-05-28,S009,P019,21,819000,609000
2026-05-28,S009,P020,8,4488000,3992000
2026-05-28,S009,P021,13,32058000,21918000
2026-05-28,S009,P022,7,6377000,4522000
2026-05-28,S009,P023,8,2152000,1472000
2026-05-28,S009,P024,16,4816000,3776000
2026-05-28,S009,P025,9,16533000,12654000
2026-05-28,S009,P026,12,2136000,1656000
2026-05-28,S009,P027,17,10863000,7956000
2026-05-28,S009,P028,4,4020000,3028000
2026-05-28,S009,P029,25,21825000,17050000
2026-05-28,S009,P030,10,10990000,7480000
2026-05-28,S010,P001,8,7472000,6128000
2026-05-28,S010,P002,9,2592000,1935000
2026-05-28,S010,P003,21,12495000,10185000
2026-05-28,S010,P004,1,1255000,985000
2026-05-28,S010,P005,3,7929000,5853000
2026-05-28,S010,P006,13,11648000,9503000
2026-05-28,S010,P007,4,872000,696000
2026-05-28,S010,P008,9,9756000,6678000
2026-05-28,S010,P009,4,8616000,6328000
2026-05-28,S010,P010,6,1926000,1392000
2026-05-28,S010,P011,5,780000,600000
2026-05-28,S010,P012,16,2176000,1744000
2026-05-28,S010,P013,19,5035000,3971000
2026-05-28,S010,P014,13,2769000,2002000
2026-05-28,S010,P015,6,7398000,5946000
2026-05-28,S010,P016,21,15918000,10752000
2026-05-28,S010,P017,10,3960000,2930000
2026-05-28,S010,P018,6,5334000,4188000
2026-05-28,S010,P019,22,858000,638000
2026-05-28,S010,P020,7,3927000,3493000
2026-05-28,S010,P021,11,27126000,18546000
2026-05-28,S010,P022,10,9110000,6460000
2026-05-28,S010,P023,6,1614000,1104000
2026-05-28,S010,P024,10,3010000,2360000
2026-05-28,S010,P025,4,7348000,5624000
2026-05-28,S010,P026,11,1958000,1518000
2026-05-28,S010,P027,9,5751000,4212000
2026-05-28,S010,P028,6,6030000,4542000
2026-05-28,S010,P029,11,9603000,7502000
2026-05-28,S010,P030,7,7693000,5236000
2026-05-28,S011,P001,17,15878000,13022000
2026-05-28,S011,P002,8,2304000,1720000
2026-05-28,S011,P003,25,14875000,12125000
2026-05-28,S011,P004,4,5020000,3940000
2026-05-28,S011,P005,11,29073000,21461000
2026-05-28,S011,P006,11,9856000,8041000
2026-05-28,S011,P007,4,872000,696000
2026-05-28,S011,P008,21,22764000,15582000
2026-05-28,S011,P009,8,17232000,12656000
2026-05-28,S011,P010,7,2247000,1624000
2026-05-28,S011,P011,9,1404000,1080000
2026-05-28,S011,P012,20,2720000,2180000
2026-05-28,S011,P013,18,4770000,3762000
2026-05-28,S011,P014,17,3621000,2618000
2026-05-28,S011,P015,15,18495000,14865000
2026-05-28,S011,P016,30,22740000,15360000
2026-05-28,S011,P017,18,7128000,5274000
2026-05-28,S011,P018,11,9779000,7678000
2026-05-28,S011,P019,21,819000,609000
2026-05-28,S011,P020,9,5049000,4491000
2026-05-28,S011,P021,18,44388000,30348000
2026-05-28,S011,P022,7,6377000,4522000
2026-05-28,S011,P023,15,4035000,2760000
2026-05-28,S011,P024,18,5418000,4248000
2026-05-28,S011,P025,7,12859000,9842000
2026-05-28,S011,P026,12,2136000,1656000
2026-05-28,S011,P027,14,8946000,6552000
2026-05-28,S011,P028,6,6030000,4542000
2026-05-28,S011,P029,17,14841000,11594000
2026-05-28,S011,P030,12,13188000,8976000
2026-05-28,S012,P001,13,12142000,9958000
2026-05-28,S012,P002,5,1440000,1075000
2026-05-28,S012,P003,17,10115000,8245000
2026-05-28,S012,P004,2,2510000,1970000
2026-05-28,S012,P005,6,15858000,11706000
2026-05-28,S012,P006,8,7168000,5848000
2026-05-28,S012,P007,4,872000,696000
2026-05-28,S012,P008,20,21680000,14840000
2026-05-28,S012,P009,10,21540000,15820000
2026-05-28,S012,P010,7,2247000,1624000
2026-05-28,S012,P011,1,156000,120000
2026-05-28,S012,P012,23,3128000,2507000
2026-05-28,S012,P013,22,5830000,4598000
2026-05-28,S012,P014,21,4473000,3234000
2026-05-28,S012,P015,9,11097000,8919000
